output,out_n,inputs,cost,sell_unit,sell_channel,revenue,profit_per_craft,margin_pct,profit_per_input_item,crafts_per_hr_per_line,profit_per_hr_per_line,out_daily_ah_units,out_daily_trades,max_profit_per_day_by_volume,ah_single_sell,sell_basis,out_n_tx,stale_order_input
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_spruce_log x3 @2344a,7131.2,75000.0,ah,75000.0,67868.8,951.7,9695.54,1286,87259821,15040,1626,1020746000,80000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_birch_wood x3 @2344a,7132.0,75000.0,ah,75000.0,67868.0,951.6,9695.43,1286,87258857,15040,1626,1020734720,80000.0,tx_med,15,STALE-JUN25
cyan_candle,1,candle x1 @100o + cyan_dye x1 @50o,150.0,19480.0,ah,19480.0,19330.0,12885.8,9665.0,4500,86984955,7580,160,146521324,95000.0,tx_stack_med,15,STALE-JUN25
brown_stained_glass_pane,16,brown_stained_glass x6 @2982a,17890.8,4688.0,ah,75008.0,57117.2,319.3,9519.53,1500,85675800,2218,40,7917872,10141.0,tx_stack_med,15,
magenta_harness,1,leather x3 @283o + glass x2 @280o + magenta_wool x1 @1843a,3252.0,60000.0,ah,60000.0,56748.0,1745.0,9458.0,1500,85122000,89,89,5050572,60000.0,tx_med,15,STALE-JUN25
prismarine_wall,6,prismarine x6 @2945a,17668.0,12344.0,ah,74064.0,56396.0,319.2,9399.34,1500,84594060,5191,93,48791974,14541.0,tx_stack_med,15,
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_spruce_wood x3 @3125a,9475.0,75000.0,ah,75000.0,65525.0,691.6,9360.71,1286,84246429,15040,1626,985496000,80000.0,tx_med,15,STALE-JUN25
smooth_sandstone_slab,6,smooth_sandstone x3 @31o,93.0,4688.0,ah,28128.0,28035.0,30145.2,9345.0,3000,84105000,13663,226,63840368,210452.0,tx_stack_med,15,STALE-JUN25
iron_door,3,iron_ingot x6 @170o,1020.0,19000.0,ah,57000.0,55980.0,5488.2,9330.0,1500,83970000,11245,1105,209831700,19000.0,tx_med,15,STALE-JUN25
wind_charge,4,breeze_rod x1 @15700o,15700.0,6250.0,ah,25000.0,9300.0,59.2,9300.0,9000,83700000,366527,9159,852175275,23900.0,tx_stack_med,15,STALE-JUN25
cherry_button,1,cherry_planks x1 @781a,781.2,10000.0,ah,10000.0,9218.8,1180.0,9218.75,9000,82968750,5454,119,50279062,10000.0,tx_med,15,
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + mangrove_log x3 @3463a,10490.1,75000.0,ah,75000.0,64509.9,615.0,9215.69,1286,82941249,15040,1626,970228294,80000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + pale_oak_wood x3 @3577a,10832.1,75000.0,ah,75000.0,64167.9,592.4,9166.84,1286,82501534,15040,1626,965084614,80000.0,tx_med,15,STALE-JUN25
sandstone_slab,6,sandstone x3 @312a,937.5,4688.0,ah,28128.0,27190.5,2900.3,9063.5,3000,81571500,17375,288,78739156,5523.0,tx_stack_med,15,
dark_prismarine_slab,6,dark_prismarine x3 @350o,1050.0,4688.0,ah,28128.0,27078.0,2578.9,9026.0,3000,81234000,8315,131,37525595,6120.0,tx_stack_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_pale_oak_log x3 @3906a,11818.8,75000.0,ah,75000.0,63181.2,534.6,9025.89,1286,81233036,15040,1626,950246000,80000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_acacia_log x3 @3920a,11860.0,75000.0,ah,75000.0,63140.0,532.4,9020.0,1286,81180000,15040,1626,949625600,80000.0,tx_med,15,STALE-JUN25
oxidized_copper_grate,4,oxidized_copper x4 @1000o,4000.0,9982.0,ah,39928.0,35928.0,898.2,8982.0,2250,80838000,1174,39,10544868,75000.0,tx_stack_med,15,STALE-JUN25
polished_tuff_wall,6,polished_tuff x6 @1852a,11109.7,10781.0,ah,64686.0,53576.3,482.3,8929.39,1500,80364510,5370,85,47950824,8709.0,tx_stack_med,15,
warped_planks,4,warped_stem x1 @201o,201.0,2266.0,ah,9064.0,8863.0,4409.5,8863.0,9000,79767000,65932,1063,146088829,2053.0,tx_stack_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_cherry_log x3 @4688a,14162.5,75000.0,ah,75000.0,60837.5,429.6,8691.07,1286,78219643,15040,1626,914996000,80000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + cherry_wood x3 @4688a,14162.5,75000.0,ah,75000.0,60837.5,429.6,8691.07,1286,78219643,15040,1626,914996000,80000.0,tx_med,15,STALE-JUN25
gray_stained_glass,8,glass x8 @280o + gray_dye x1 @3538a,5777.7,10438.0,ah,83504.0,77726.3,1345.3,8636.25,1000,77726280,94745,1542,920522050,2893.0,tx_stack_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + spruce_planks x2 @32o,2036.0,45000.0,ah,45000.0,42964.0,2110.2,8592.79,1800,77335146,12618,2127,542119373,45000.0,tx_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + acacia_planks x2 @45o,2062.0,45000.0,ah,45000.0,42938.0,2082.3,8587.59,1800,77288346,12618,2127,541791305,45000.0,tx_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + oak_planks x2 @52o,2076.0,45000.0,ah,45000.0,42924.0,2067.6,8584.79,1800,77263146,12618,2127,541614653,45000.0,tx_med,15,STALE-JUN25
lime_carpet,3,lime_wool x2 @3125a,6250.0,7797.0,ah,23391.0,17141.0,274.3,8570.5,4500,77134500,9936,162,56770992,5526.0,tx_stack_med,15,
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + birch_planks x2 @156a,2284.5,45000.0,ah,45000.0,42715.5,1869.8,8543.09,1800,76887846,12618,2127,538983800,45000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + jungle_wood x3 @5087a,15359.6,75000.0,ah,75000.0,59640.4,388.3,8520.06,1286,76680566,15040,1626,896992218,80000.0,tx_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + jungle_planks x2 @250a,2472.0,45000.0,ah,45000.0,42528.0,1720.4,8505.59,1800,76550346,12618,2127,536617925,45000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_birch_log x3 @5141a,15523.0,75000.0,ah,75000.0,59477.0,383.2,8496.71,1286,76470429,15040,1626,894534080,80000.0,tx_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + bamboo_planks x2 @469a,2910.0,45000.0,ah,45000.0,42090.0,1446.4,8417.99,1800,75761946,12618,2127,531091241,45000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_oak_log x3 @5415a,16346.3,75000.0,ah,75000.0,58653.7,358.8,8379.1,1286,75411874,15040,1626,882151347,80000.0,tx_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + pale_oak_planks x2 @655a,3281.9,45000.0,ah,45000.0,41718.1,1271.2,8343.62,1800,75092562,12618,2127,526398860,45000.0,tx_med,15,STALE-JUN25
acacia_fence_gate,1,stick x4 @5o + acacia_planks x2 @45o,110.0,50000.0,ah,50000.0,49890.0,45354.5,8315.0,1500,74835000,733,244,36569370,50000.0,tx_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + cherry_planks x2 @781a,3534.5,45000.0,ah,45000.0,41465.5,1173.2,8293.09,1800,74637846,12618,2127,523211300,45000.0,tx_med,15,STALE-JUN25
smooth_quartz_slab,6,smooth_quartz x3 @1100o,3300.0,4688.0,ah,28128.0,24828.0,752.4,8276.0,3000,74484000,25296,413,104674848,8921.0,tx_stack_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_crimson_stem x3 @5781a,17443.0,75000.0,ah,75000.0,57557.0,330.0,8222.43,1286,74001857,15040,1626,865657280,80000.0,tx_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + dark_oak_planks x2 @1041a,4053.8,45000.0,ah,45000.0,40946.2,1010.1,8189.24,1800,73703142,12618,2127,516659025,45000.0,tx_med,15,STALE-JUN25
blue_stained_glass_pane,16,blue_stained_glass x6 @150o,900.0,3125.0,ah,50000.0,49100.0,5455.6,8183.33,1500,73650000,14251,233,43732756,3630.0,tx_stack_med,15,STALE-JUN25
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + crimson_planks x2 @1094a,4160.0,45000.0,ah,45000.0,40840.0,981.7,8167.99,1800,73511946,12618,2127,515318741,45000.0,tx_med,15,STALE-JUN25
mangrove_wood,3,mangrove_log x4 @3463a,13853.5,15469.0,ah,46407.0,32553.5,235.0,8138.37,2250,73245330,7450,121,80841142,20072.0,tx_stack_med,15,
bamboo_mosaic_stairs,4,bamboo_mosaic x6 @1578a,9468.0,14453.0,ah,57812.0,48344.0,510.6,8057.33,1500,72516000,1442,41,17428012,16967.0,tx_stack_med,15,
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_cherry_wood x3 @6250a,18850.0,75000.0,ah,75000.0,56150.0,297.9,8021.43,1286,72192857,15040,1626,844496000,80000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_acacia_wood x3 @6250a,18850.0,75000.0,ah,75000.0,56150.0,297.9,8021.43,1286,72192857,15040,1626,844496000,80000.0,tx_med,15,STALE-JUN25
brown_harness,1,leather x3 @283o + glass x2 @280o + brown_wool x1 @4586a,5995.2,54000.0,ah,54000.0,48004.8,800.7,8000.79,1500,72007125,38,38,1824180,54000.0,tx_med,15,STALE-JUN25
prismarine_brick_stairs,4,prismarine_bricks x6 @2o,9.1,11980.0,ah,47920.0,47910.9,528818.3,7985.16,1500,71866410,11583,187,138738105,7962.0,tx_stack_med,15,STALE-JUN25
white_stained_glass_pane,16,white_stained_glass x6 @310o,1860.0,3109.0,ah,49744.0,47884.0,2574.4,7980.67,1500,71826000,59628,1017,178451697,2100.0,tx_stack_med,15,STALE-JUN25
warped_hyphae,3,warped_stem x4 @201o,804.0,10906.0,ah,32718.0,31914.0,3969.4,7978.5,2250,71806500,12050,196,128187900,7955.0,tx_stack_med,15,STALE-JUN25
nether_brick_stairs,4,nether_bricks x6 @2436a,14615.3,15594.0,ah,62376.0,47760.7,326.8,7960.11,1500,71640990,6326,104,75533484,10053.0,tx_stack_med,15,
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + mangrove_planks x2 @1717a,5406.0,45000.0,ah,45000.0,39594.0,732.4,7918.79,1800,71269146,12618,2127,499596713,45000.0,tx_med,15,STALE-JUN25
copper_chest,1,copper_ingot x8 @63o + chest x1 @558a,1062.2,72000.0,ah,72000.0,70937.8,6678.2,7881.97,1000,70937770,15426,737,1094286040,72000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_mangrove_log x3 @6579a,19836.8,75000.0,ah,75000.0,55163.2,278.1,7880.45,1286,70924050,15040,1626,829653776,80000.0,tx_med,15,STALE-JUN25
sandstone_slab,6,chiseled_sandstone x3 @1563a,4689.0,4688.0,ah,28128.0,23439.0,499.9,7813.0,3000,70317000,17375,288,67875438,5523.0,tx_stack_med,15,
cherry_hanging_sign,6,iron_chain x2 @1563a + stripped_cherry_log x6 @4688a,31251.0,15625.0,ah,93750.0,62499.0,200.0,7812.38,1125,70311375,914,121,9520681,295000.0,tx_stack_med,15,
stripped_acacia_wood,3,stripped_acacia_log x4 @3920a,15680.0,15625.0,ah,46875.0,31195.0,198.9,7798.75,2250,70188750,353,15,3670612,35000.0,tx_stack_med,15,
grindstone,1,stick x2 @5o + stone_slab x1 @1962a + warped_planks x2 @2049a,6070.1,45000.0,ah,45000.0,38929.9,641.3,7785.97,1800,70073766,12618,2127,491217100,45000.0,tx_med,15,STALE-JUN25
cut_copper,4,copper_block x4 @642o,2568.0,8407.0,ah,33628.0,31060.0,1209.5,7765.0,2250,69885000,2523,50,19591095,9449.0,tx_stack_med,15,STALE-JUN25
mangrove_fence_gate,1,stick x4 @5o + mangrove_planks x2 @1717a,3454.0,50000.0,ah,50000.0,46546.0,1347.6,7757.67,1500,69819000,1016,47,47290736,50000.0,tx_med,15,STALE-JUN25
birch_fence,3,birch_planks x4 @156a + stick x2 @5o,635.0,15625.0,ah,46875.0,46240.0,7281.9,7706.67,1500,69360000,11725,265,180721333,19158.0,tx_stack_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_dark_oak_log x3 @7188a,21662.5,75000.0,ah,75000.0,53337.5,246.2,7619.64,1286,68576786,15040,1626,802196000,80000.0,tx_med,15,STALE-JUN25
sticky_piston,1,slime_ball x1 @40o + piston x1 @853o,893.0,15999.0,ah,15999.0,15106.0,1691.6,7553.0,4500,67977000,214402,11586,3238756612,17000.0,tx_med,15,STALE-JUN25
honey_bottle,4,honey_block x1 @1600o + glass_bottle x4 @250o,2600.0,10000.0,ah,40000.0,37400.0,1438.5,7480.0,1800,67320000,2125,364,19868750,15000.0,tx_med,15,STALE-JUN25
cut_sandstone,4,sandstone x4 @312a,1250.0,7781.0,ah,31124.0,29874.0,2389.9,7468.5,2250,67216500,29015,477,216698528,2838.0,tx_stack_med,15,
spruce_door,3,spruce_planks x6 @32o,192.0,15000.0,ah,45000.0,44808.0,23337.5,7468.0,1500,67212000,108947,4195,1627232392,25000.0,tx_med,15,STALE-JUN25
waxed_oxidized_copper_grate,4,waxed_oxidized_copper x4 @4685a,18739.2,12141.0,ah,48564.0,29824.8,159.2,7456.19,2250,67105710,14840,278,110649860,8275.0,tx_stack_med,15,
oak_door,3,oak_planks x6 @52o,312.0,15000.0,ah,45000.0,44688.0,14323.1,7448.0,1500,67032000,13254,868,197431584,15000.0,tx_med,15,STALE-JUN25
light_gray_carpet,3,light_gray_wool x2 @1875a,3750.0,6203.0,ah,18609.0,14859.0,396.2,7429.5,4500,66865500,20448,355,101278944,7029.0,tx_stack_med,15,
brick_slab,6,bricks x3 @1953a,5859.0,4688.0,ah,28128.0,22269.0,380.1,7423.0,3000,66807000,10182,164,37790493,104575.0,tx_stack_med,15,
polished_deepslate_wall,6,polished_deepslate x6 @391a,2343.7,7813.0,ah,46878.0,44534.3,1900.2,7422.38,1500,66801420,15553,252,115440276,3458.0,tx_stack_med,15,
red_sandstone_stairs,4,chiseled_red_sandstone x6 @3000a,18000.0,15602.0,ah,62408.0,44408.0,246.7,7401.33,1500,66612000,1105,20,12267710,37463.0,tx_stack_med,15,
red_terracotta,8,terracotta x8 @250a + red_dye x1 @156a,2156.0,8594.0,ah,68752.0,66596.0,3088.9,7399.56,1000,66596000,53725,890,447233762,1646.0,tx_stack_med,15,
blue_carpet,3,blue_wool x2 @70o,140.0,4966.0,ah,14898.0,14758.0,10541.4,7379.0,4500,66411000,47303,767,232699225,3646.0,tx_stack_med,15,STALE-JUN25
brown_banner,1,brown_wool x6 @4586a + stick x1 @5o,27522.5,79000.0,ah,79000.0,51477.5,187.0,7353.93,1286,66185357,626,447,32224915,79000.0,tx_med,15,STALE-JUN25
green_stained_glass_pane,16,green_stained_glass x6 @190o,1140.0,2813.0,ah,45008.0,43868.0,3848.1,7311.33,1500,65802000,18536,298,50821078,6062.0,tx_stack_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + warped_hyphae x3 @8003a,24108.8,75000.0,ah,75000.0,50891.2,211.1,7270.18,1286,65431594,15040,1626,765404250,80000.0,tx_med,15,STALE-JUN25
polished_andesite_slab,6,polished_andesite x3 @1547a,4640.6,4390.0,ah,26340.0,21699.4,467.6,7233.12,3000,65098080,25061,398,90634610,4278.0,tx_stack_med,15,
furnace_minecart,1,furnace x1 @95a + minecart x1 @460o,555.3,15000.0,ah,15000.0,14444.7,2601.2,7222.35,4500,65001105,178,178,2571155,15000.0,tx_med,15,STALE-JUN25
pale_oak_button,1,pale_oak_planks x1 @655a,654.9,7813.0,ah,7813.0,7158.1,1092.9,7158.06,9000,64422540,7583,241,54279569,450000.0,tx_stack_med,15,
brick_wall,6,bricks x6 @1953a,11718.0,9055.0,ah,54330.0,42612.0,363.6,7102.0,1500,63918000,1914,32,13593228,28108.0,tx_stack_med,15,
light_blue_candle,1,candle x1 @100o + light_blue_dye x1 @1247a,1347.0,15469.0,ah,15469.0,14122.0,1048.4,7061.0,4500,63549000,1858,83,26238676,20807.0,tx_stack_med,15,STALE-JUN25
brown_candle,1,candle x1 @100o + brown_dye x1 @1391a,1490.6,15609.0,ah,15609.0,14118.4,947.1,7059.19,4500,63532710,2957,71,41748050,450000.0,tx_stack_med,15,STALE-JUN25
orange_candle,1,candle x1 @100o + orange_dye x1 @1402a,1502.0,15594.0,ah,15594.0,14092.0,938.2,7045.98,4500,63413775,2008,66,28296636,28116.0,tx_stack_med,15,STALE-JUN25
waxed_oxidized_copper_bulb,4,waxed_oxidized_copper x3 @4685a + blaze_rod x1 @400o + redstone x1 @361a,14815.3,12500.0,ah,50000.0,35184.7,237.5,7036.94,1800,63332442,18772,1008,165121750,133495.0,tx_stack_med,15,STALE-JUN25
green_candle,1,candle x1 @100o + green_dye x1 @781a,881.0,14844.0,ah,14844.0,13963.0,1584.9,6981.5,4500,62833500,5465,135,76307795,14275.0,tx_stack_med,15,STALE-JUN25
blackstone_slab,6,blackstone x3 @850o,2550.0,3906.0,ah,23436.0,20886.0,819.1,6962.0,3000,62658000,41663,666,145028903,4449.0,tx_stack_med,15,
pink_candle,1,candle x1 @100o + pink_dye x1 @141a,240.6,14063.0,ah,14063.0,13822.4,5744.5,6911.19,4500,62200710,7187,133,99341445,6429.0,tx_stack_med,15,STALE-JUN25
pink_carpet,3,pink_wool x2 @160o,320.0,4688.0,ah,14064.0,13744.0,4295.0,6872.0,4500,61848000,38904,646,178232192,3159.0,tx_stack_med,15,STALE-JUN25
waxed_oxidized_cut_copper_slab,6,waxed_oxidized_cut_copper x3 @5469a,16407.0,6156.0,ah,36936.0,20529.0,125.1,6843.0,3000,61587000,5831,97,19950766,12741.0,tx_stack_med,15,
gray_stained_glass_pane,16,gray_stained_glass x6 @2879a,17272.3,3594.0,ah,57504.0,40231.7,232.9,6705.28,1500,60347520,12148,209,30545903,8098.0,tx_stack_med,15,
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_warped_stem x3 @9375a,28225.0,75000.0,ah,75000.0,46775.0,165.7,6682.14,1286,60139286,15040,1626,703496000,80000.0,tx_med,15,STALE-JUN25
green_carpet,1,green_dye x1 @781a + black_carpet x1 @1547a,2327.9,15625.0,ah,15625.0,13297.1,571.2,6648.56,4500,59837040,21189,347,281752676,5554.0,tx_stack_med,15,
diorite_wall,6,diorite x6 @1197a,7181.5,7813.0,ah,46878.0,39696.5,552.8,6616.08,1500,59544720,43777,689,289632134,8658.0,tx_stack_med,15,
lime_candle,1,candle x1 @100o + lime_dye x1 @50o,150.0,13281.0,ah,13281.0,13131.0,8754.0,6565.5,4500,59089500,4855,119,63751005,99999.0,tx_stack_med,15,STALE-JUN25
birch_trapdoor,2,birch_planks x6 @156a,937.5,20000.0,ah,40000.0,39062.5,4166.7,6510.42,1500,58593750,8608,455,168125000,20000.0,tx_med,15,
red_sandstone_stairs,4,cut_red_sandstone x6 @3906a,23437.5,15602.0,ah,62408.0,38970.5,166.3,6495.08,1500,58455750,1105,20,10765601,37463.0,tx_stack_med,15,
light_gray_candle,1,candle x1 @100o + light_gray_dye x1 @1023a,1123.0,14063.0,ah,14063.0,12940.0,1152.3,6470.0,4500,58230000,1305,43,16886700,105011.0,tx_stack_med,15,STALE-JUN25
spyglass,1,amethyst_shard x1 @625a + copper_ingot x2 @63o,751.0,20000.0,ah,20000.0,19249.0,2563.1,6416.33,3000,57747000,1964,1964,37805036,20000.0,tx_med,15,STALE-JUN25
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_pale_oak_wood x3 @10156a,30568.8,75000.0,ah,75000.0,44431.2,145.3,6347.32,1286,57125893,15040,1626,668246000,80000.0,tx_med,15,STALE-JUN25
bamboo_pressure_plate,1,bamboo_planks x2 @469a,938.0,13599.0,ah,13599.0,12661.0,1349.8,6330.5,4500,56974500,355,61,4494655,50000.0,tx_stack_med,15,
purple_carpet,3,purple_wool x2 @3031a,6062.0,6234.0,ah,18702.0,12640.0,208.5,6320.0,4500,56880000,27963,469,117817440,7631.0,tx_stack_med,15,
light_gray_stained_glass_pane,8,glass_pane x8 @609a + light_gray_dye x1 @1023a,5895.0,7813.0,ah,62504.0,56609.0,960.3,6289.89,1000,56609000,15027,247,106332930,4096.0,tx_stack_med,15,
prismarine_brick_slab,6,prismarine_bricks x3 @2o,4.5,3125.0,ah,18750.0,18745.5,413807.3,6248.49,3000,56236410,9610,169,30023994,9685.0,tx_stack_med,15,STALE-JUN25
stone_slab,6,stone x3 @14o,42.0,3125.0,ah,18750.0,18708.0,44542.9,6236.0,3000,56124000,112900,1791,352022200,1991.0,tx_stack_med,15,STALE-JUN25
waxed_exposed_copper_chest,1,exposed_copper_chest x1 @75000a + honeycomb x1 @100o,75100.0,87500.0,ah,87500.0,12400.0,16.5,6200.0,4500,55800000,3,2,37200,100000.0,tx_med,10,STALE-JUN25
orange_bed,1,orange_wool x3 @4313a + spruce_planks x3 @32o,13034.8,50001.0,ah,50001.0,36966.2,283.6,6161.03,1500,55449225,238,238,8797944,50001.0,tx_med,15,STALE-JUN25
nether_brick_wall,6,nether_bricks x6 @2436a,14615.3,8594.0,ah,51564.0,36948.7,252.8,6158.11,1500,55422990,3485,59,21461013,8349.0,tx_stack_med,15,
orange_bed,1,orange_wool x3 @4313a + acacia_planks x3 @45o,13073.8,50001.0,ah,50001.0,36927.2,282.5,6154.53,1500,55390725,238,238,8788662,50001.0,tx_med,15,STALE-JUN25
orange_stained_glass_pane,16,orange_stained_glass x6 @2179a,13076.0,3125.0,ah,50000.0,36924.0,282.4,6154.0,1500,55386030,6763,113,15607322,4522.0,tx_stack_med,15,
dark_oak_planks,4,dark_oak_log x1 @100o,100.0,1563.0,ah,6252.0,6152.0,6152.0,6152.0,9000,55368000,72454,1167,111434252,1054.0,tx_stack_med,15,STALE-JUN25
orange_bed,1,orange_wool x3 @4313a + oak_planks x3 @52o,13094.8,50001.0,ah,50001.0,36906.2,281.8,6151.03,1500,55359225,238,238,8783664,50001.0,tx_med,15,STALE-JUN25
magenta_candle,1,candle x1 @100o + magenta_dye x1 @155a,255.0,12500.0,ah,12500.0,12245.0,4802.0,6122.5,4500,55102500,1277,53,15636865,20000.0,tx_stack_med,15,STALE-JUN25
orange_bed,1,orange_wool x3 @4313a + birch_planks x3 @156a,13407.6,50001.0,ah,50001.0,36593.4,272.9,6098.9,1500,54890100,238,238,8709229,50001.0,tx_med,15,
mangrove_button,1,mangrove_planks x1 @1717a,1717.0,7813.0,ah,7813.0,6096.0,355.0,6096.0,9000,54864000,928,25,5657088,24311.0,tx_stack_med,15,
soul_campfire,1,stick x3 @5o + soul_sand x1 @85o + stripped_jungle_log x3 @10743a,32328.4,75000.0,ah,75000.0,42671.6,132.0,6095.94,1286,54863486,15040,1626,641780864,80000.0,tx_med,15,STALE-JUN25
orange_bed,1,orange_wool x3 @4313a + jungle_planks x3 @250a,13688.8,50001.0,ah,50001.0,36312.2,265.3,6052.03,1500,54468225,238,238,8642292,50001.0,tx_med,15,
waxed_cut_copper,4,waxed_copper_block x4 @505o,2020.0,6531.0,ah,26124.0,24104.0,1193.2,6025.99,2250,54233910,5504,123,33167049,25299.0,tx_stack_med,15,STALE-JUN25
acacia_door,3,acacia_planks x6 @45o,270.0,12099.0,ah,36297.0,36027.0,13343.3,6004.5,1500,54040500,1179,80,14158611,12099.0,tx_med,15,STALE-JUN25
jungle_slab,6,jungle_planks x3 @250a,750.0,3125.0,ah,18750.0,18000.0,2400.0,6000.0,3000,54000000,7704,128,23112000,11904.0,tx_stack_med,15,
waxed_copper_trapdoor,1,copper_trapdoor x1 @3578a + honeycomb x1 @100o,3678.1,15625.0,ah,15625.0,11946.9,324.8,5973.44,4500,53760960,2111,63,25219864,29971.0,tx_stack_med,15,STALE-JUN25
orange_bed,1,orange_wool x3 @4313a + bamboo_planks x3 @469a,14345.8,50001.0,ah,50001.0,35655.2,248.5,5942.53,1500,53482725,238,238,8485926,50001.0,tx_med,15,
yellow_harness,1,leather x3 @283o + glass x2 @280o + yellow_wool x1 @2989a,4398.2,40000.0,ah,40000.0,35601.8,809.5,5933.64,1500,53402760,9,9,320417,40000.0,tx_med,15,STALE-JUN25
andesite_wall,6,andesite x6 @11o,66.0,5938.0,ah,35628.0,35562.0,53881.8,5927.0,1500,53343000,19553,307,115890631,5799.0,tx_stack_med,15,STALE-JUN25
prismarine_stairs,4,prismarine x6 @2945a,17668.0,13281.0,ah,53124.0,35456.0,200.7,5909.34,1500,53184060,11790,188,104506678,9150.0,tx_stack_med,15,
resin_clump,9,resin_block x1 @3256a,3255.8,1016.0,ah,9144.0,5888.2,180.9,5888.19,9000,52993710,10187,226,6664777,3364.0,tx_stack_med,15,
polished_blackstone_brick_wall,6,polished_blackstone_bricks x6 @215o,1290.0,6094.0,ah,36564.0,35274.0,2734.4,5879.0,1500,52911000,9089,145,53434231,9471.0,tx_stack_med,15,STALE-JUN25
cyan_carpet,3,cyan_wool x2 @2344a,4687.5,5469.0,ah,16407.0,11719.5,250.0,5859.75,4500,52737750,11711,204,45749022,9468.0,tx_stack_med,15,
orange_bed,1,orange_wool x3 @4313a + pale_oak_planks x3 @655a,14903.7,50001.0,ah,50001.0,35097.3,235.5,5849.56,1500,52645995,238,238,8353165,50001.0,tx_med,15,
fletching_table,1,flint x2 @5o + spruce_planks x4 @32o,138.2,35000.0,ah,35000.0,34861.8,25225.6,5810.3,1500,52292700,26306,1534,917074511,37500.0,tx_med,15,STALE-JUN25
fletching_table,1,flint x2 @5o + acacia_planks x4 @45o,190.2,35000.0,ah,35000.0,34809.8,18301.7,5801.63,1500,52214700,26306,1534,915706599,37500.0,tx_med,15,STALE-JUN25
fletching_table,1,flint x2 @5o + oak_planks x4 @52o,218.2,35000.0,ah,35000.0,34781.8,15940.3,5796.97,1500,52172700,26306,1534,914970031,37500.0,tx_med,15,STALE-JUN25
jungle_wood,3,jungle_log x4 @66o,264.0,7813.0,ah,23439.0,23175.0,8778.4,5793.75,2250,52143750,6352,115,49069200,5614.0,tx_stack_med,15,STALE-JUN25
